Subject,Type,Title,ID_or_Link,Platform
Medicine,video,58   Nephrotic and nephritic syndrome,https://youtu.be/DjZ6D1Z6iyM,
Medicine,video,59  Renal Artery Stenosis,https://youtu.be/PSdEU2DWoCs,
Medicine,video,60  GI Bleeding,https://youtu.be/c15ciSr_xXo,
Medicine,video,61  Peptic Ulcer Disease,https://youtu.be/VmP6ysYyvMU,
Medicine,video,62  Zollinger Ellison Syndrome,https://youtu.be/f7jJFeGoM74,
Medicine,video,63  Malabsorption Syndrome,https://youtu.be/792VWzWdFJc,
Medicine,video,64  Inflammatory Bowel Disease,https://youtu.be/HzI3NxcPzsg,
Medicine,video,65  Irritable Bowel Syndrome,https://youtu.be/yQS7cZsvIqo,
Medicine,video,66  Chronic Lymphocytic Leukemia,https://youtu.be/VkIzcIlJuGI,
Medicine,video,67  Chronic Myeloid Leukemia,https://youtu.be/7-8XWVMGAHc,
Medicine,video,68  Acute Myeloid Leukemia,https://youtu.be/L0-EhCxqDRk,
Medicine,video,69  Acute Lymphoblastic Leukemia,https://youtu.be/4FoznO43zXg,
Medicine,video,70  Multiple Myeloma,https://youtu.be/KO4d2x3_JnU,
Medicine,video,71  Blood Components,https://youtu.be/QLj8f_dDu34,
Medicine,video,72  Complications of Blood Transfusion,https://youtu.be/GwYG4vQ79CU,
Medicine,video,73 Hodgkins and Non Hodgkins Lymphoma,https://youtu.be/3CyNLbap_KI,
Medicine,video,74  Thalassemia,https://youtu.be/TMFGpthxMgM,
Medicine,video,"75  Sickle Cell Disease, G 6PD Deficiency and Other Hemolyt",https://youtu.be/HA3aqNu6YuU,
Medicine,video,76  Sideroblastic Anemia,https://youtu.be/O__7VQ0vFwk,
Medicine,video,77  Platelet Disorders,https://youtu.be/yJLSS3RyBH8,
Medicine,video,78  Stroke,https://youtu.be/SmPabRBVMOU,
Medicine,video,79  Headache and Migraine,https://youtu.be/xX-4J_-of6M,
Medicine,video,80  Epilepsy and EEG,https://youtu.be/X_D5Wyzxa6U,
Medicine,video,81  Raised ICP and Brain Death,https://youtu.be/IOownejnhQw,
Medicine,video,82  Intracranial Space Occupying Lesion,https://youtu.be/7p1TatRPSi0,
Medicine,video,83  Meningitis Part 1,https://youtu.be/jIAYnmJfFcE,
Medicine,video,84  Meningitis Part 2,https://youtu.be/ucnDTa41TIM,
Medicine,video,85  Parkinsonism and Parkinsons Disease,https://youtu.be/92yDmLs45uM,
Medicine,video,86  Myasthenia Gravis,https://youtu.be/KINh1m_K7Hk,
Medicine,video,87  Guillian Barre Syndrome,https://youtu.be/O3Al_Bb--oU,
Medicine,video,88  Alzheimer's Disease,https://youtu.be/GpeO9OqDPr8,
Medicine,video,89  Multiple Sclerosis,https://youtu.be/W36JkiU-zDU,
Medicine,video,90  Neuromyelitis Optica Spectrum Disorder,https://youtu.be/F3ULmYenbaU,
Medicine,video,91  Amyotrophic Lateral Sclerosis and Motor Neuron Disease,https://youtu.be/KpX8Sx-KzLw,
Medicine,video,92  Syringomelia and Conus Medullaris Syndrome,https://youtu.be/8JWogXqFUGM,
Medicine,video,93  Channelopathies,https://youtu.be/laCzhW-IOT0,
Medicine,video,94  Subarachnoid Hemorrhage,https://youtu.be/YdWz7cyCqq0,
Medicine,video,95  Transient Ischemic Attack and Stroke Interventions,https://youtu.be/ULPOMRWMsX8,
Medicine,video,96  Neurocysticercosis and Brain Tumors,https://youtu.be/DruNAcoSmtI,
Medicine,video,97  Intracranial Hemorrhage,https://youtu.be/Zj5PQft0F0g,
Medicine,video,98  Systemic Lupus Erythematosus,https://youtu.be/cqbIrVyxrrs,
Medicine,video,99  Rheumatoid Arthritis,https://youtu.be/bNfYNaLtb7E,
Medicine,video,100 Crystal arthropathy,https://youtu.be/182ajCm4xKw,
Medicine,video,101 Vasculitis,https://youtu.be/MUAC5Qhka9Q,
Medicine,video,102 Scleroderma sjogren s syndrome,https://youtu.be/VocfCE3KUYI,
Medicine,video,103 Sarcoidosis,https://youtu.be/1u-cMlxTNow,
Medicine,video,104  IgG4 Related Disease,https://youtu.be/h57a8KvvTCk,
Medicine,video,105  Axial Spondyloarthritis,https://youtu.be/v9ZucZt53Ag,
Medicine,video,106  Hepatitis B,https://youtu.be/qpUe3XaMcnc,
Medicine,video,107  Hepatitis C D and Fulminant Hepatic Failure,https://youtu.be/HVOpcGYRffI,
Medicine,video,108  Hepatorenal Syndrome and Hepatopulmonary Syndrome,https://youtu.be/WE0OyZ8DvUw,
Medicine,video,109  Autoimmune Hepatitis,https://youtu.be/O44OVVHxRVk,
Medicine,video,110  Cirrhosis and It's Complications,https://youtu.be/YCmEaLSfxco,
Medicine,video,111  PBC and PSC,https://youtu.be/UUDAQz53eyw,
Medicine,video,112  Wilson Disease and Hemochromatosis,https://youtu.be/Qarp8Ii9EkA,
Medicine,video,113  Alcoholic Hepatitis,https://youtu.be/AL5LcjD9PZ4,
Medicine,video,114  Hereditary Hyperbilirubinemia,https://youtu.be/3lGxKtK2_To,
Medicine,video,115  Paracetamol and Iron Toxicity,https://youtu.be/kdLs-wBYo7Y,
Medicine,video,116  Budd Chiari Syndrome,https://youtu.be/KndKr5RH2ro,
Medicine,video,117  Cystic Fibrosis,https://youtu.be/u-2LCbvkZ3c,
Medicine,video,118  Obstructive Sleep Apnea,https://youtu.be/BWjNg-myLKs,
Medicine,video,119  Pulmonary Thromboembolism,https://youtu.be/kwULy15gtQE,
Medicine,video,120  Fat Embolism Syndrome,https://youtu.be/dFcDyIG_aZQ,
Medicine,video,121  Bronchiectasis,https://youtu.be/plsnOfndg5A,
Medicine,video,122  Pneumonia,https://youtu.be/C_cSANlMn2k,
Medicine,video,123  Bronchial Asthma,https://youtu.be/RiPPf-Slgno,
Medicine,video,124  COPD,https://youtu.be/VY9ePVZjZkM,
Medicine,video,125  Respiratory Failure,https://youtu.be/pShe0TTQlNs,
Medicine,video,126  Tuberculosis,https://youtu.be/8PGSA1-lYqc,
Medicine,video,127  Interstitial Lung Disease,https://youtu.be/4WvLhJuCX38,
Medicine,video,128  Pulmonary Alveolar Proteinosis,https://youtu.be/092eIEeRkMo,
Medicine,video,129  Pleural Effusion,https://youtu.be/sx1ylBU2Vik,
Medicine,video,130  Pneumothorax,https://youtu.be/iHYI-nAoY7A,
Medicine,video,"131  Flow Volume Curve, Spirometry and DLCO",https://youtu.be/RDzWio22E1U,
Medicine,video,132  ABG Analysis Simplified Part 1,https://youtu.be/uIHoQLE9his,
Medicine,video,133  ABG Analysis Simplified Part 2,https://youtu.be/7qWypzAwEPk,
Medicine,video,134  ABG Analysis Simplified Part 3,https://youtu.be/QMmN19H3ZxQ,
Medicine,video,135  Fever of Unknown Origin,https://youtu.be/JhXc_Ykzdqg,
Medicine,video,136  Dengue Fever,https://youtu.be/-JHmDdW7ui0,
Medicine,video,"137  Nipah, Zika and Monkeypox",https://youtu.be/xtOsYRCHw0g,
Medicine,video,138  Pneumocystis Jiroveci,https://youtu.be/uv9uxWqbc4U,
Medicine,video,139  Aspergillosis,https://youtu.be/nHP3KnzN11o,
Medicine,video,140  AIDS,https://youtu.be/9xdTEnev6NU,
Medicine,video,141  SARS COV 2 COVID 19,https://youtu.be/jFJXEBb_yMQ,
,,,✅ Playlist Imported,
Psychiatry,video,01 About the faculty,https://youtu.be/vhjm1XPFgrM,
Psychiatry,video,02 Baiscs Of Psychiatry,https://youtu.be/GgxSsZWu8EM,
Psychiatry,video,03 Schizophrenia and Other Primary Psychotic Disorder,https://youtu.be/UvoGhbKVT-w,
Psychiatry,video,04 Mood Disorder Depressive Disorder,https://youtu.be/Z1Nwr86CmTg,
Psychiatry,video,05 Mood Disorder Bipolar and related Disorder,https://youtu.be/ciMB-uLlN6w,
Psychiatry,video,06 Anxiety or Fear related Disorder,https://youtu.be/3HJLCtgYtNc,
Psychiatry,video,07 Obessive Compulsive and Related Disorder,https://youtu.be/zdNtKyHBvyU,
Psychiatry,video,08 Impulse Control Disorder,https://youtu.be/WlwouBlYb7k,
Psychiatry,video,09 Trauma and Stressor related Disorder,https://youtu.be/aDkCTqVGvLM,
Psychiatry,video,10 Somatic symptoms and related disorder,https://youtu.be/y_5sxh9CFic,
Psychiatry,video,11 Dissociative Disorders,https://youtu.be/ydEbGqvvhiM,
Psychiatry,video,12 Substance related and Addictive Disorder,https://youtu.be/1O44_YmAABk,
Psychiatry,video,13 Neurocognitive Disorder,https://youtu.be/3C288GF8E9M,
Psychiatry,video,14 Personality Disorder,https://youtu.be/phmCwWL7nPQ,
Psychiatry,video,15 Eating Disorder,https://youtu.be/sVr5f3pnVmQ,
Psychiatry,video,16 Sleep Disorder,https://youtu.be/NH2Trd4Jli0,
Psychiatry,video,17 Sexual Disorder,https://youtu.be/vUSo04O7oDc,
Psychiatry,video,18 Child Psychiatry,https://youtu.be/zt5Le7QAMWI,
Psychiatry,video,19 Psychoanalysis,https://youtu.be/9CkfJZ2oRVE,
Psychiatry,video,20 Miscellaneous,https://youtu.be/GXxkaaITNSQ,
,,,✅ Playlist Imported,
Radiology,video,01 Introduction to radiology,https://youtu.be/mGQb_gvIdVw,
Radiology,video,02 X Ray,https://youtu.be/w-gCNBIvIVs,
Radiology,video,03 CT Scans,https://youtu.be/kVG533iJW8I,
Radiology,video,04 MRI,https://youtu.be/csMItdVFjE0,
Radiology,video,05 ULTRASOUND,https://youtu.be/UtaCMLmdfXc,
Radiology,video,06 Contrast Media,https://youtu.be/6Uoc5-OefhQ,
Radiology,video,07 Gastrointestinal Radiology,https://youtu.be/m2dvGfrWims,
Radiology,video,08 Hepatobilliary Pancreatic Radiology,https://youtu.be/OGuNM14WalY,
Radiology,video,09 Genitourinary Radiology,https://youtu.be/2YV8cty9iDA,
Radiology,video,10 Women's Imaging,https://youtu.be/rZZFIXXrQuA,
Radiology,video,11 Neuroradiology,https://youtu.be/ez--J64WEuM,
Radiology,video,12 Respiratory Radiology,https://youtu.be/DEvmOfjyImw,
Radiology,video,13 CVS Radiology,https://youtu.be/xBv-yDm0bUg,
Radiology,video,14 MSK Radiology,https://youtu.be/bfiZ22vU8DU,
Radiology,video,15 Nuclear Medicine,https://youtu.be/nrOYKKWnxO4,
Radiology,video,16 Radiotherapy,https://youtu.be/qL7jRjXUbio,
Radiology,video,17 Radiological Anatomy,https://youtu.be/D02SqE0ex4M,
Radiology,video,18 Named X Ray Views,https://youtu.be/axM7OE3C270,
Radiology,video,19 Clinical Punch Part 1,https://youtu.be/pIe16psGllQ,
Radiology,video,20 Clinical Punch Part 2,https://youtu.be/nVaHQB1GHXk,
,,,✅ Playlist Imported,
BTR 2.0,video,001 Orientation to BTR,https://youtu.be/Et3jIOoH1T4,
BTR 2.0,video,01 Anaesthesia,https://youtu.be/35Wn_b71aBU,
BTR 2.0,video,02 Dermatology,https://youtu.be/UvqJl8iUm-8,
BTR 2.0,video,03 Ent,https://youtu.be/8HhrySt75-4,
BTR 2.0,video,04 Forenisc Medicine,https://youtu.be/I6vJ5hdMRwI,
BTR 2.0,video,05 Ophthalmology Part 1,https://youtu.be/PRsB53QOGbM,
BTR 2.0,video,06 Ophthalmology Part 2,https://youtu.be/Cx8N2iduV7k,
BTR 2.0,video,07 Orthopedics,https://youtu.be/8qVir7Zx4Gs,
BTR 2.0,video,08 Psychiatry,https://youtu.be/k-WYCiwQFI8,
BTR 2.0,video,09 Radiology Part 1,https://youtu.be/d3ShGAQvQh0,
BTR 2.0,video,10 Radiology Part 2,https://youtu.be/AUhMRhDOvtg,
BTR 2.0,video,11 Anatomy,https://youtu.be/u8y-Z1cEYE8,
BTR 2.0,video,12 Biochemistry,https://youtu.be/dZLBQUAY5iE,
BTR 2.0,video,13 Microbiology,https://youtu.be/8cJBiyXTaqo,
BTR 2.0,video,14 Pediatrics,https://youtu.be/We831mgVIBs,
BTR 2.0,video,15 Obs and Gyane Part 1,https://youtu.be/7ObzmMAt5Ns,
BTR 2.0,video,16 Obs and gyane Part 2,https://youtu.be/tE2_acrZDog,
BTR 2.0,video,17 PSM,https://youtu.be/lGQBTVy2vgs,
BTR 2.0,video,18 Surgery Part 1,https://youtu.be/RpWlbzS6Pw4,
BTR 2.0,video,19 Surgery Part 2,https://youtu.be/xs7m4VDKBnY,
BTR 2.0,video,20 General Pathology,https://youtu.be/i8-eGRcFUyg,
BTR 2.0,video,21 General Pharmacology,https://youtu.be/SzdfbY9FtRg,
BTR 2.0,video,22 General Physiology,https://youtu.be/nOduoFAR-Bs,
BTR 2.0,video,23 Integrated CVS Part 1,https://youtu.be/tzvvxOZ8_uQ,
BTR 2.0,video,24 Integrated CVS Part 2,https://youtu.be/9KoSU3igxOQ,
BTR 2.0,video,25 Integrated Endocrine System,https://youtu.be/w4gS2G3Wd_Q,
BTR 2.0,video,26 Integrated GI and Hepatobilliary System,https://youtu.be/dRf4pNfD15k,
BTR 2.0,video,27 Integrated Hematology,https://youtu.be/zKn-qXIJHAc,
BTR 2.0,video,28 Integrated Neurology,https://youtu.be/fFG_jKRTGJc,
BTR 2.0,video,29 Integrated Renal System,https://youtu.be/41kwX_TvLY4,
BTR 2.0,video,30 Integrated Respiratory System,https://youtu.be/_9HtXxf84EY,
BTR 2.0,video,31 Integrated Rheumatology,https://youtu.be/3IVEDbYhSVs,
BTR 2.0,video,32 Compiled Module Gray's Anatomy,https://youtu.be/MkDUJ3E_Xgw,
BTR 2.0,video,33 Compiled Module OBG Shaw&Datta,https://youtu.be/2Bre4vJjcSE,
BTR 2.0,video,34 Compiled Module Robins Special,https://youtu.be/SH8y5RHPKOc,
BTR 2.0,video,35 Compiled Module Pediatrics OP GHAI,https://youtu.be/_HDqIOvyoYY,
BTR 2.0,video,36 Compiled Module Physiology Guyton,https://youtu.be/RWEZngDi7B0,
BTR 2.0,video,37 Compiled Module Surgery Bailey&Love Part 1,https://youtu.be/CM8XxI_Jdbk,
BTR 2.0,video,38 Compiled Module Surgery Bailey&Love Part 2,https://youtu.be/wxdhD-ZUvi4,
BTR 2.0,video,39 Compiled Module PSM PARK,https://youtu.be/AEry6wUN6q0,
BTR 2.0,video,40 Compiled Module USMLE 1,https://youtu.be/vPE7sMc1T-A,
BTR 2.0,video,41 Compiled Module USMLE 2,https://youtu.be/7LmW480qcRM,
BTR 2.0,video,42 Integrated Anatomy & Radiology,https://youtu.be/CKV4GI7ElvI,
BTR 2.0,video,43 Integrated Buzzwords,https://youtu.be/Bpc7WigyMiE,
BTR 2.0,video,44 Integrated Module Cancer Staging & Management,https://youtu.be/8P4qmZM1tEM,
BTR 2.0,video,45 Integrated Module EMERGENCY,https://youtu.be/YM1m4LcL1Ew,
BTR 2.0,video,46 Integrated Module Formula Compiled,https://youtu.be/rr8aP-C3Yp0,
BTR 2.0,video,47 Integrated Module Graphs Compiled,https://youtu.be/Yc1bjNPInW8,
BTR 2.0,video,48 Integrated Module Compiled Infection,https://youtu.be/4b8n1OBdtZk,
BTR 2.0,video,49 Integrated Module Instrument Compiled,https://youtu.be/xW3SOZ6NAiY,
BTR 2.0,video,50 Integrated Module Pathology Images Compiled,https://youtu.be/S7wGyRPnUXo,
BTR 2.0,video,51 Integrated Module Integrated Pharmacology,https://youtu.be/MPRdirEQYbU,
BTR 2.0,video,52 Integrated Module Scores and Classification,https://youtu.be/NKhimHi4AHE,
BTR 2.0,video,53 Extra Edge Ortho & Surgery & Radiology,https://youtu.be/OIaW_qoz21E,
BTR 2.0,video,54 Extra Edge Biochemisyrty & Forensic Medicine,https://youtu.be/8X-cg2UmNvk,
BTR 2.0,video,55 Extra Edge   Integrated System,https://youtu.be/PJztNfCNypY,
BTR 2.0,video,56 Extra Edge   Microbiology & Anatomy,https://youtu.be/6TG-Dw4S21g,
BTR 2.0,video,57 Extra Edge OBG & Pedriatics,https://youtu.be/mUJvm3at6R4,
BTR 2.0,video,58 Extra Edge Psychiatry & ENT & Ophthal,https://youtu.be/c7N3b369zYs,
BTR 2.0,video,59 Choti Copy 1,https://youtu.be/SMmXTfEXYZE,
BTR 2.0,video,60 Choti Copy 2,https://youtu.be/YSUuwxMAf50,
BTR 2.0,video,61 Choti Copy 3,https://youtu.be/iSFBYkG6u2I,
BTR 2.0,video,62 Choti Copy 4,https://youtu.be/0E5xazpCsB0,
BTR 2.0,video,63 Choti Copy 5,https://youtu.be/Jo5djMcM7W0,
BTR 2.0,video,64 Choti Copy 5,https://youtu.be/ZPifHKiRXz4,
BTR 2.0,video,65 Mega BTR Neet Pg 1,https://youtu.be/OnsI7VtTbwY,
BTR 2.0,video,66 Mega BTR Neet Pg 2,https://youtu.be/lbVSpV81Jfs,
BTR 2.0,video,67 Mega BTR Neet Pg 3,https://youtu.be/Lr4jrzEtjX0,
BTR 2.0,video,68 Mega BTR INICET 1,https://youtu.be/G-G-b--IHvI,
BTR 2.0,video,69 Mega BTR INICET 2,https://youtu.be/TbBJHGqi_jU,
,,,✅ Folder Imported,
USMLE,notes,First AID Cases for the USMLE Step,https://drive.google.com/file/d/17Y-MIk0aHWbnfEVWUjf9z9kwX58A8fpl/view?usp=drivesdk,Other
USMLE,notes,First Aid Cases for the USMLE Step 1 3rd edition,https://drive.google.com/file/d/1Z2KWBh08RaT-h_1jHp5dohUDyQCbPxwX/view?usp=drivesdk,Other
USMLE,notes,First Aid for the Usmle Step 3,https://drive.google.com/file/d/1uqTtwDQlLKttv55LrU9SzwWW-FYsgePy/view?usp=drivesdk,Other
USMLE,notes,First Aid for the USMLE Step 1 2025 35th Edition,https://drive.google.com/file/d/1tbavEzX9sEGXQplvYyYY9_dpX-QpXn5w/view?usp=drivesdk,Other
BTR 2.0,notes,UPSC PYQ (2023),https://drive.google.com/file/d/102MzS8nhVChCtVzxb40cT2pN2N1bTiMS/view?usp=drivesdk,Other
BTR 2.0,notes,UPSC PYQ Part 1 (2022),https://drive.google.com/file/d/1AGnpJPw6TAB2zkbZxcasTYGmGzLmFybR/view?usp=drivesdk,Other
BTR 2.0,notes,Mega NEET PG BTR  Part 2   28 07 2025,https://drive.google.com/file/d/15xKwW8xIV9rmQrekwNvwhKBaRyvWrIkh/view?usp=drivesdk,Other
BTR 2.0,notes,PYQ Discussion Part 3,https://drive.google.com/file/d/1giGdv34n8Ko5oMAwrkTWcC6Vm6w_jWQF/view?usp=drivesdk,Other
BTR 2.0,notes,UPSC 2024   Paper Discussion,https://drive.google.com/file/d/158-bA549DUdTyO43rsZNrb0XK2R26O3w/view?usp=drivesdk,Other
BTR 2.0,notes,Mega NEET PG BTR  Part 3   30 07 2025,https://drive.google.com/file/d/1dn56sHub9NAKCVwj5fjd2CfJtEFvElyb/view?usp=drivesdk,Other
BTR 2.0,notes,PYQ Discussion Part 1,https://drive.google.com/file/d/1GfmBr2L9g_cHm_fdwd_dXfyGF2CzMled/view?usp=drivesdk,Other
BTR 2.0,notes,PYQ Discussion Part 2,https://drive.google.com/file/d/1LKmNuRgMh_F8SseLJ0-aqyQAmktYprfj/view?usp=drivesdk,Other
BTR 2.0,notes,Radiology Marathon INICET May 2025,https://drive.google.com/file/d/1Upt9bwsRCIdcbcE0CRJwgL1rZDoXnpM2/view?usp=drivesdk,Other
BTR 2.0,notes,INICET Nov 2023 Recall,https://drive.google.com/file/d/1LwuG-9-z4beKA2tHfCoaaWoRYzDenKlT/view?usp=drivesdk,Other
BTR 2.0,notes,Mega NEET PG BTR  Part 1   26 07 2025,https://drive.google.com/file/d/1pkVHFKDQFNFdqxynMwvH9lxcV_SEUcJH/view?usp=drivesdk,Other
BTR 2.0,notes,Mega BTR 4 Marathon INICET May 2025,https://drive.google.com/file/d/1FwHH8bdwOpwYnrnbTcDUyq_j0w91QfKt/view?usp=drivesdk,Other
BTR 2.0,notes,Mega BTR 3 Marathon INICET May 2025,https://drive.google.com/file/d/1gdV7NlQ73f4Rk_gjxMjcTqU95qxTGn6V/view?usp=drivesdk,Other
BTR 2.0,notes,Mega BTR 2 Marathon INICET May 2025,https://drive.google.com/file/d/1Cs08RxoMkUIdO-RUyFDSPoZsTFh6xwTY/view?usp=drivesdk,Other
BTR 2.0,notes,Mega BTR 1 Marathon INICET May 2025,https://drive.google.com/file/d/1_33WUPBJNC5XVQlrDWNoQ1SBRWlgBDbd/view?usp=drivesdk,Other
BTR 2.0,notes,Chhoti Copy Revision Part 6,https://drive.google.com/file/d/1nehj3PNGxvXpj1Y4LmMq7vDjiwqlSXlc/view?usp=drivesdk,Other
BTR 2.0,notes,Chhoti Copy Revision Part 5,https://drive.google.com/file/d/1J4MSJE0nR2lq4Yoic1kwkwXRcGD3o4a1/view?usp=drivesdk,Other
BTR 2.0,notes,Chhoti Copy Revision Part 4,https://drive.google.com/file/d/1dl1OdPfmyCEW_Iz0_6vCatSaPq16870a/view?usp=drivesdk,Other
BTR 2.0,notes,Chhoti Copy Revision Part 3,https://drive.google.com/file/d/1oZZcZp7XBBxktd_rvroqo7MG2LJrFb90/view?usp=drivesdk,Other
BTR 2.0,notes,Chhoti Copy Revision Part 2,https://drive.google.com/file/d/1OYcdpeiU76YNCRHjX8JS5z_qlrIWivBV/view?usp=drivesdk,Other
BTR 2.0,notes,Chhoti Copy Revision Part 1,https://drive.google.com/file/d/1ePvcI_xnIt0vD8bkteyNV01JxnH_FsOO/view?usp=drivesdk,Other
BTR 2.0,notes,PSM Park Special,https://drive.google.com/file/d/1Hmy4JSKk7E4mXi03GzBX4MDZ-DZaune7/view?usp=drivesdk,Other
BTR 2.0,notes,OBG   Shaw Dutta,https://drive.google.com/file/d/1Kf-LnedHvnN9I-ZbzOqYi4nOzFytUfUP/view?usp=drivesdk,Other
BTR 2.0,notes,OP Ghai Pediatrics,https://drive.google.com/file/d/1Xys61dnD0O3kkR9Qt5_W0fP75tzu4Yn_/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated Pharmacology,https://drive.google.com/file/d/1I0qiPO3o7t8t1WddhZFXzzshFLn38nxs/view?usp=drivesdk,Other
BTR 2.0,notes,Histopathology Images Compiled,https://drive.google.com/file/d/1R-UOL7xjT3h81m4uug2tkXXEKicVM15p/view?usp=drivesdk,Other
BTR 2.0,notes,Instruments Compiled,https://drive.google.com/file/d/1tSXdxsg183ceBmzuf2bvP440otZ1scXn/view?usp=drivesdk,Other
BTR 2.0,notes,Grays Anatomy,https://drive.google.com/file/d/1K70t41rQ4MxpOnBmXt2FKu1aU1FNAGDx/view?usp=drivesdk,Other
BTR 2.0,notes,Graphs Compiled,https://drive.google.com/file/d/11UZFHSLuYOuyBOD_WVGJCHWC9VwI-87r/view?usp=drivesdk,Other
BTR 2.0,notes,Complied Module Robbins Special,https://drive.google.com/file/d/1tQyZDFyjLDxXRBy3fVdG62-Q9p4FWgQ9/view?usp=drivesdk,Other
BTR 2.0,notes,Formulae Compiled,https://drive.google.com/file/d/1QO-xrl84ZVKwk5KewbeyaVC7MSWOnCp_/view?usp=drivesdk,Other
BTR 2.0,notes,Compiled Module USMLE FIRST AID Special,https://drive.google.com/file/d/1jdrtsfI9O-x1GUDNEITej8KhxlWq6aGD/view?usp=drivesdk,Other
BTR 2.0,notes,Compiled Module Series   Guyton Review,https://drive.google.com/file/d/1zOz74hV4rcwQ7hFWUC1qD-0r5mXEjEO6/view?usp=drivesdk,Other
BTR 2.0,notes,Compiled Module Series   First Aid Part 2,https://drive.google.com/file/d/1DEf2SiutO5xBAYppX1h7usU7PIMvFXqA/view?usp=drivesdk,Other
BTR 2.0,notes,Buzzwords Compiled,https://drive.google.com/file/d/159au8lswj0j51sHLn0uNzIaHCRwyFX7q/view?usp=drivesdk,Other
BTR 2.0,notes,BTR Special  Integrated Cancers Staging & Management,https://drive.google.com/file/d/1ewCh8tTewNt02WzAzROn7a35oxx3PTBn/view?usp=drivesdk,Other
BTR 2.0,notes,BTR Special Cross Sectional Anatomy Radiology Integratio,https://drive.google.com/file/d/1OT8XRIwvTBhFSs0UAR4_bT7umdsJzwOD/view?usp=drivesdk,Other
BTR 2.0,notes,BTR Integrated  Scores & Classifications,https://drive.google.com/file/d/1fN9nbC1eJbK3kiYOJll52hoEf2Qem564/view?usp=drivesdk,Other
BTR 2.0,notes,Bailey Love Surgery Special Part 2,https://drive.google.com/file/d/1gzSp_XOJdCDgdCtksIWiSKBH9SFoo2YK/view?usp=drivesdk,Other
BTR 2.0,notes,Biochemistry BTR 2.0,https://drive.google.com/file/d/1hFLCQrsLPV8pGauDV8SR-ZuKomq7lh3s/view?usp=drivesdk,Other
BTR 2.0,notes,Pediatrics BTR 2.0,https://drive.google.com/file/d/1mtp9aYPQ4EphJH3L2Mlxa21Esg8OPasx/view?usp=drivesdk,Other
BTR 2.0,notes,BTR Special   Integrated Infections,https://drive.google.com/file/d/1DLYy8GHhcVUnqXOpvy8H2P7VQfNq6i6i/view?usp=drivesdk,Other
BTR 2.0,notes,Microbiology BTR 2.0,https://drive.google.com/file/d/19FaY9s9sVx7vUuptViUWddRjdnPZ8RCC/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated CVS BTR 2.0,https://drive.google.com/file/d/1ALYexNJ8VqiEuU9tf4QG8oywGYNOq22V/view?usp=drivesdk,Other
BTR 2.0,notes,Bailey Love Surgery Special Part 1,https://drive.google.com/file/d/1SRs97oHY3H8oevgg3daQHZpFBaEldM_h/view?usp=drivesdk,Other
BTR 2.0,notes,Extra edge BTR test  Micro Anat,https://drive.google.com/file/d/1qnkVoRdET0dMzGFxMoGf13ePcf39bDW0/view?usp=drivesdk,Other
BTR 2.0,notes,"Extra edge BTR test  SURG, ORTHO, RADIO",https://drive.google.com/file/d/1wrvzxuigwi4aSH2hsn61g26WH3Jmx_F1/view?usp=drivesdk,Other
BTR 2.0,notes,"Extra edge BTR test  PSYCHI, ENT, OPHTHAL",https://drive.google.com/file/d/1_0OmAz77FWsbbRVQhVGCBcYPiyIiwXAa/view?usp=drivesdk,Other
BTR 2.0,notes,Extra edge BTR test  Integrated Systems,https://drive.google.com/file/d/1UZUYhZOcziBHx9vueIWyNU1lwIWfo95M/view?usp=drivesdk,Other
BTR 2.0,notes,Extra edge BTR test  OBG PEDS,https://drive.google.com/file/d/1ysA8V2GcsuQyLsOSrSqteiEOYoXW_BzO/view?usp=drivesdk,Other
BTR 2.0,notes,Extra edge BTR test  BIOCHEM FMT,https://drive.google.com/file/d/1LZNv8K-tagF5mqevG2NKTFpfmoQS1NBx/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated Hematology BTR 2.0,https://drive.google.com/file/d/1aA-2YHEftNmbyFGZgTvLd12yLUygpbhk/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated Neurology BTR 2.0,https://drive.google.com/file/d/1haOoFIjx9iOOJ75r5qY4zQwtvOgZMSlj/view?usp=drivesdk,Other
BTR 2.0,notes,"BTR Extra Edge 2  PSM, Dermatology & Anesthesia",https://drive.google.com/file/d/1smKD1jKnzbp0y5WZAKde_m9GUhtko50F/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated Respiratory System BTR 2.0,https://drive.google.com/file/d/10Gbx0z4w1SsbXAOr0WxzIFLhhRQiYVH6/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated Rheumatology BTR 2.0,https://drive.google.com/file/d/1rYP_fC-6dv_IWRoU68S4FzhjOymjseGa/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated Renal System BTR 2.0,https://drive.google.com/file/d/1xlGjSUVimO_SdFw0Yx1qIqkMj19YJ9HU/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated Endocrine System BTR 2.0,https://drive.google.com/file/d/1oXGpZVl7hL0yW2ASjBRo7tFYBTuH__RH/view?usp=drivesdk,Other
BTR 2.0,notes,Integrated GI BTR 2.0,https://drive.google.com/file/d/1nb0c_SdHG5umnBiuVAzh4h-JNSkhrOjS/view?usp=drivesdk,Other
